experiment,algorithm,param_name,param_value,seed,episode,return
eps_tuning,PPO,eps,0.1,2,269,500.0
eps_tuning,PPO,eps,0.1,2,270,451.0
eps_tuning,PPO,eps,0.1,2,271,174.0
eps_tuning,PPO,eps,0.1,2,272,179.0
eps_tuning,PPO,eps,0.1,2,273,164.0
eps_tuning,PPO,eps,0.1,2,274,149.0
eps_tuning,PPO,eps,0.1,2,275,161.0
eps_tuning,PPO,eps,0.1,2,276,29.0
eps_tuning,PPO,eps,0.1,2,277,128.0
eps_tuning,PPO,eps,0.1,2,278,99.0
eps_tuning,PPO,eps,0.1,2,279,106.0
eps_tuning,PPO,eps,0.1,2,280,108.0
eps_tuning,PPO,eps,0.1,2,281,170.0
eps_tuning,PPO,eps,0.1,2,282,17.0
eps_tuning,PPO,eps,0.1,2,283,271.0
eps_tuning,PPO,eps,0.1,2,284,440.0
eps_tuning,PPO,eps,0.1,2,285,386.0
eps_tuning,PPO,eps,0.1,2,286,316.0
eps_tuning,PPO,eps,0.1,2,287,305.0
eps_tuning,PPO,eps,0.1,2,288,307.0
eps_tuning,PPO,eps,0.1,2,289,311.0
eps_tuning,PPO,eps,0.1,2,290,249.0
eps_tuning,PPO,eps,0.1,2,291,124.0
eps_tuning,PPO,eps,0.1,2,292,160.0
eps_tuning,PPO,eps,0.1,2,293,215.0
eps_tuning,PPO,eps,0.1,2,294,149.0
eps_tuning,PPO,eps,0.1,2,295,343.0
eps_tuning,PPO,eps,0.1,2,296,250.0
eps_tuning,PPO,eps,0.1,2,297,308.0
eps_tuning,PPO,eps,0.1,2,298,325.0
eps_tuning,PPO,eps,0.1,2,299,500.0
eps_tuning,PPO,eps,0.1,2,300,500.0
eps_tuning,PPO,eps,0.1,2,301,222.0
eps_tuning,PPO,eps,0.1,2,302,301.0
eps_tuning,PPO,eps,0.1,2,303,224.0
eps_tuning,PPO,eps,0.1,2,304,292.0
eps_tuning,PPO,eps,0.1,2,305,261.0
eps_tuning,PPO,eps,0.1,2,306,270.0
eps_tuning,PPO,eps,0.1,2,307,284.0
eps_tuning,PPO,eps,0.1,2,308,350.0
eps_tuning,PPO,eps,0.1,2,309,87.0
eps_tuning,PPO,eps,0.1,2,310,378.0
eps_tuning,PPO,eps,0.1,2,311,414.0
eps_tuning,PPO,eps,0.1,2,312,500.0
eps_tuning,PPO,eps,0.1,2,313,457.0
eps_tuning,PPO,eps,0.1,2,314,267.0
eps_tuning,PPO,eps,0.1,2,315,500.0
eps_tuning,PPO,eps,0.1,2,316,303.0
eps_tuning,PPO,eps,0.1,2,317,193.0
eps_tuning,PPO,eps,0.1,2,318,99.0
eps_tuning,PPO,eps,0.1,2,319,207.0
eps_tuning,PPO,eps,0.1,2,320,165.0
eps_tuning,PPO,eps,0.1,2,321,138.0
eps_tuning,PPO,eps,0.1,2,322,106.0
eps_tuning,PPO,eps,0.1,2,323,270.0
eps_tuning,PPO,eps,0.1,2,324,500.0
eps_tuning,PPO,eps,0.1,2,325,500.0
eps_tuning,PPO,eps,0.1,2,326,135.0
eps_tuning,PPO,eps,0.1,2,327,500.0
eps_tuning,PPO,eps,0.1,2,328,500.0
eps_tuning,PPO,eps,0.1,2,329,500.0
eps_tuning,PPO,eps,0.1,2,330,500.0
eps_tuning,PPO,eps,0.1,2,331,500.0
eps_tuning,PPO,eps,0.1,2,332,450.0
eps_tuning,PPO,eps,0.1,2,333,393.0
eps_tuning,PPO,eps,0.1,2,334,259.0
eps_tuning,PPO,eps,0.1,2,335,75.0
eps_tuning,PPO,eps,0.1,2,336,500.0
eps_tuning,PPO,eps,0.1,2,337,267.0
eps_tuning,PPO,eps,0.1,2,338,457.0
eps_tuning,PPO,eps,0.1,2,339,193.0
eps_tuning,PPO,eps,0.1,2,340,488.0
eps_tuning,PPO,eps,0.1,2,341,72.0
eps_tuning,PPO,eps,0.1,2,342,500.0
eps_tuning,PPO,eps,0.1,2,343,307.0
eps_tuning,PPO,eps,0.1,2,344,498.0
eps_tuning,PPO,eps,0.1,2,345,84.0
eps_tuning,PPO,eps,0.1,2,346,93.0
eps_tuning,PPO,eps,0.1,2,347,254.0
eps_tuning,PPO,eps,0.1,2,348,340.0
eps_tuning,PPO,eps,0.1,2,349,500.0
eps_tuning,PPO,eps,0.1,2,350,500.0
eps_tuning,PPO,eps,0.1,2,351,500.0
eps_tuning,PPO,eps,0.1,2,352,500.0
eps_tuning,PPO,eps,0.1,2,353,500.0
eps_tuning,PPO,eps,0.1,2,354,500.0
eps_tuning,PPO,eps,0.1,2,355,500.0
eps_tuning,PPO,eps,0.1,2,356,500.0
eps_tuning,PPO,eps,0.1,2,357,500.0
eps_tuning,PPO,eps,0.1,2,358,500.0
eps_tuning,PPO,eps,0.1,2,359,500.0
eps_tuning,PPO,eps,0.1,2,360,500.0
eps_tuning,PPO,eps,0.1,2,361,193.0
eps_tuning,PPO,eps,0.1,2,362,321.0
eps_tuning,PPO,eps,0.1,2,363,160.0
eps_tuning,PPO,eps,0.1,2,364,372.0
eps_tuning,PPO,eps,0.1,2,365,217.0
eps_tuning,PPO,eps,0.1,2,366,174.0
eps_tuning,PPO,eps,0.1,2,367,117.0
eps_tuning,PPO,eps,0.1,2,368,265.0
eps_tuning,PPO,eps,0.1,2,369,500.0
eps_tuning,PPO,eps,0.1,2,370,264.0
eps_tuning,PPO,eps,0.1,2,371,146.0
eps_tuning,PPO,eps,0.1,2,372,121.0
eps_tuning,PPO,eps,0.1,2,373,123.0
eps_tuning,PPO,eps,0.1,2,374,102.0
eps_tuning,PPO,eps,0.1,2,375,47.0
eps_tuning,PPO,eps,0.1,2,376,45.0
eps_tuning,PPO,eps,0.1,2,377,133.0
eps_tuning,PPO,eps,0.1,2,378,142.0
eps_tuning,PPO,eps,0.1,2,379,172.0
eps_tuning,PPO,eps,0.1,2,380,30.0
eps_tuning,PPO,eps,0.1,2,381,124.0
eps_tuning,PPO,eps,0.1,2,382,152.0
eps_tuning,PPO,eps,0.1,2,383,90.0
eps_tuning,PPO,eps,0.1,2,384,104.0
eps_tuning,PPO,eps,0.1,2,385,175.0
eps_tuning,PPO,eps,0.1,2,386,131.0
eps_tuning,PPO,eps,0.1,2,387,128.0
eps_tuning,PPO,eps,0.1,2,388,185.0
eps_tuning,PPO,eps,0.1,2,389,224.0
eps_tuning,PPO,eps,0.1,2,390,220.0
eps_tuning,PPO,eps,0.1,2,391,274.0
eps_tuning,PPO,eps,0.1,2,392,500.0
eps_tuning,PPO,eps,0.1,2,393,500.0
eps_tuning,PPO,eps,0.1,2,394,500.0
eps_tuning,PPO,eps,0.1,2,395,495.0
eps_tuning,PPO,eps,0.1,2,396,371.0
eps_tuning,PPO,eps,0.1,2,397,349.0
eps_tuning,PPO,eps,0.1,2,398,500.0
eps_tuning,PPO,eps,0.1,2,399,500.0
eps_tuning,PPO,eps,0.1,2,400,363.0
eps_tuning,PPO,eps,0.1,2,401,393.0
eps_tuning,PPO,eps,0.1,2,402,500.0
eps_tuning,PPO,eps,0.1,2,403,500.0
eps_tuning,PPO,eps,0.1,2,404,395.0
eps_tuning,PPO,eps,0.1,2,405,240.0
eps_tuning,PPO,eps,0.1,2,406,500.0
eps_tuning,PPO,eps,0.1,2,407,500.0
eps_tuning,PPO,eps,0.1,2,408,487.0
eps_tuning,PPO,eps,0.1,2,409,500.0
eps_tuning,PPO,eps,0.1,2,410,500.0
eps_tuning,PPO,eps,0.1,2,411,215.0
eps_tuning,PPO,eps,0.1,2,412,500.0
eps_tuning,PPO,eps,0.1,2,413,500.0
eps_tuning,PPO,eps,0.1,2,414,500.0
eps_tuning,PPO,eps,0.1,2,415,500.0
eps_tuning,PPO,eps,0.1,2,416,500.0
eps_tuning,PPO,eps,0.1,2,417,500.0
eps_tuning,PPO,eps,0.1,2,418,500.0
eps_tuning,PPO,eps,0.1,2,419,209.0
eps_tuning,PPO,eps,0.1,2,420,500.0
eps_tuning,PPO,eps,0.1,2,421,381.0
eps_tuning,PPO,eps,0.1,2,422,500.0
eps_tuning,PPO,eps,0.1,2,423,281.0
eps_tuning,PPO,eps,0.1,2,424,500.0
eps_tuning,PPO,eps,0.1,2,425,500.0
eps_tuning,PPO,eps,0.1,2,426,500.0
eps_tuning,PPO,eps,0.1,2,427,500.0
eps_tuning,PPO,eps,0.1,2,428,500.0
eps_tuning,PPO,eps,0.1,2,429,500.0
eps_tuning,PPO,eps,0.1,2,430,500.0
eps_tuning,PPO,eps,0.1,2,431,500.0
eps_tuning,PPO,eps,0.1,2,432,500.0
eps_tuning,PPO,eps,0.1,2,433,500.0
eps_tuning,PPO,eps,0.1,2,434,500.0
eps_tuning,PPO,eps,0.1,2,435,500.0
eps_tuning,PPO,eps,0.1,2,436,500.0
eps_tuning,PPO,eps,0.1,2,437,500.0
eps_tuning,PPO,eps,0.1,2,438,500.0
eps_tuning,PPO,eps,0.1,2,439,500.0
eps_tuning,PPO,eps,0.1,2,440,500.0
eps_tuning,PPO,eps,0.1,2,441,500.0
eps_tuning,PPO,eps,0.1,2,442,500.0
eps_tuning,PPO,eps,0.1,2,443,500.0
eps_tuning,PPO,eps,0.1,2,444,500.0
eps_tuning,PPO,eps,0.1,2,445,500.0
eps_tuning,PPO,eps,0.1,2,446,500.0
eps_tuning,PPO,eps,0.1,2,447,500.0
eps_tuning,PPO,eps,0.1,2,448,500.0
eps_tuning,PPO,eps,0.1,2,449,500.0
eps_tuning,PPO,eps,0.1,2,450,500.0
eps_tuning,PPO,eps,0.1,2,451,500.0
eps_tuning,PPO,eps,0.1,2,452,500.0
eps_tuning,PPO,eps,0.1,2,453,500.0
eps_tuning,PPO,eps,0.1,2,454,500.0
eps_tuning,PPO,eps,0.1,2,455,500.0
eps_tuning,PPO,eps,0.1,2,456,500.0
eps_tuning,PPO,eps,0.1,2,457,500.0
eps_tuning,PPO,eps,0.1,2,458,500.0
eps_tuning,PPO,eps,0.1,2,459,500.0
eps_tuning,PPO,eps,0.1,2,460,500.0
eps_tuning,PPO,eps,0.1,2,461,500.0
eps_tuning,PPO,eps,0.1,2,462,500.0
eps_tuning,PPO,eps,0.1,2,463,500.0
eps_tuning,PPO,eps,0.1,2,464,500.0
eps_tuning,PPO,eps,0.1,2,465,500.0
eps_tuning,PPO,eps,0.1,2,466,500.0
eps_tuning,PPO,eps,0.1,2,467,500.0
eps_tuning,PPO,eps,0.1,2,468,500.0
eps_tuning,PPO,eps,0.1,2,469,500.0
eps_tuning,PPO,eps,0.1,2,470,500.0
eps_tuning,PPO,eps,0.1,2,471,500.0
eps_tuning,PPO,eps,0.1,2,472,500.0
eps_tuning,PPO,eps,0.1,2,473,500.0
eps_tuning,PPO,eps,0.1,2,474,500.0
eps_tuning,PPO,eps,0.1,2,475,500.0
eps_tuning,PPO,eps,0.1,2,476,500.0
eps_tuning,PPO,eps,0.1,2,477,500.0
eps_tuning,PPO,eps,0.1,2,478,500.0
eps_tuning,PPO,eps,0.1,2,479,500.0
eps_tuning,PPO,eps,0.1,2,480,500.0
eps_tuning,PPO,eps,0.1,2,481,500.0
eps_tuning,PPO,eps,0.1,2,482,500.0
eps_tuning,PPO,eps,0.1,2,483,500.0
eps_tuning,PPO,eps,0.1,2,484,500.0
eps_tuning,PPO,eps,0.1,2,485,500.0
eps_tuning,PPO,eps,0.1,2,486,500.0
eps_tuning,PPO,eps,0.1,2,487,500.0
eps_tuning,PPO,eps,0.1,2,488,500.0
eps_tuning,PPO,eps,0.1,2,489,500.0
eps_tuning,PPO,eps,0.1,2,490,500.0
eps_tuning,PPO,eps,0.1,2,491,500.0
eps_tuning,PPO,eps,0.1,2,492,500.0
eps_tuning,PPO,eps,0.1,2,493,500.0
eps_tuning,PPO,eps,0.1,2,494,500.0
eps_tuning,PPO,eps,0.1,2,495,500.0
eps_tuning,PPO,eps,0.1,2,496,500.0
eps_tuning,PPO,eps,0.1,2,497,500.0
eps_tuning,PPO,eps,0.1,2,498,500.0
eps_tuning,PPO,eps,0.1,2,499,500.0
eps_tuning,PPO,eps,0.2,0,0,18.0
eps_tuning,PPO,eps,0.2,0,1,14.0
eps_tuning,PPO,eps,0.2,0,2,42.0
eps_tuning,PPO,eps,0.2,0,3,77.0
eps_tuning,PPO,eps,0.2,0,4,49.0
eps_tuning,PPO,eps,0.2,0,5,20.0
eps_tuning,PPO,eps,0.2,0,6,48.0
eps_tuning,PPO,eps,0.2,0,7,35.0
eps_tuning,PPO,eps,0.2,0,8,31.0
eps_tuning,PPO,eps,0.2,0,9,26.0
eps_tuning,PPO,eps,0.2,0,10,21.0
eps_tuning,PPO,eps,0.2,0,11,54.0
eps_tuning,PPO,eps,0.2,0,12,30.0
eps_tuning,PPO,eps,0.2,0,13,20.0
eps_tuning,PPO,eps,0.2,0,14,21.0
eps_tuning,PPO,eps,0.2,0,15,28.0
eps_tuning,PPO,eps,0.2,0,16,33.0
eps_tuning,PPO,eps,0.2,0,17,16.0
eps_tuning,PPO,eps,0.2,0,18,82.0
eps_tuning,PPO,eps,0.2,0,19,32.0
eps_tuning,PPO,eps,0.2,0,20,143.0
eps_tuning,PPO,eps,0.2,0,21,22.0
eps_tuning,PPO,eps,0.2,0,22,50.0
eps_tuning,PPO,eps,0.2,0,23,30.0
eps_tuning,PPO,eps,0.2,0,24,74.0
eps_tuning,PPO,eps,0.2,0,25,66.0
eps_tuning,PPO,eps,0.2,0,26,19.0
eps_tuning,PPO,eps,0.2,0,27,124.0
eps_tuning,PPO,eps,0.2,0,28,32.0
eps_tuning,PPO,eps,0.2,0,29,106.0
eps_tuning,PPO,eps,0.2,0,30,171.0
eps_tuning,PPO,eps,0.2,0,31,182.0
eps_tuning,PPO,eps,0.2,0,32,73.0
eps_tuning,PPO,eps,0.2,0,33,52.0
eps_tuning,PPO,eps,0.2,0,34,47.0
eps_tuning,PPO,eps,0.2,0,35,49.0
eps_tuning,PPO,eps,0.2,0,36,17.0
eps_tuning,PPO,eps,0.2,0,37,20.0
eps_tuning,PPO,eps,0.2,0,38,205.0
eps_tuning,PPO,eps,0.2,0,39,57.0
eps_tuning,PPO,eps,0.2,0,40,51.0
eps_tuning,PPO,eps,0.2,0,41,147.0
eps_tuning,PPO,eps,0.2,0,42,147.0
eps_tuning,PPO,eps,0.2,0,43,87.0
eps_tuning,PPO,eps,0.2,0,44,82.0
eps_tuning,PPO,eps,0.2,0,45,225.0
eps_tuning,PPO,eps,0.2,0,46,196.0
eps_tuning,PPO,eps,0.2,0,47,105.0
eps_tuning,PPO,eps,0.2,0,48,278.0
eps_tuning,PPO,eps,0.2,0,49,243.0
eps_tuning,PPO,eps,0.2,0,50,234.0
eps_tuning,PPO,eps,0.2,0,51,104.0
eps_tuning,PPO,eps,0.2,0,52,158.0
eps_tuning,PPO,eps,0.2,0,53,158.0
eps_tuning,PPO,eps,0.2,0,54,161.0
eps_tuning,PPO,eps,0.2,0,55,160.0
eps_tuning,PPO,eps,0.2,0,56,34.0
eps_tuning,PPO,eps,0.2,0,57,15.0
eps_tuning,PPO,eps,0.2,0,58,164.0
eps_tuning,PPO,eps,0.2,0,59,237.0
eps_tuning,PPO,eps,0.2,0,60,500.0
eps_tuning,PPO,eps,0.2,0,61,355.0
eps_tuning,PPO,eps,0.2,0,62,357.0
eps_tuning,PPO,eps,0.2,0,63,208.0
eps_tuning,PPO,eps,0.2,0,64,276.0
eps_tuning,PPO,eps,0.2,0,65,153.0
eps_tuning,PPO,eps,0.2,0,66,117.0
eps_tuning,PPO,eps,0.2,0,67,195.0
eps_tuning,PPO,eps,0.2,0,68,21.0
eps_tuning,PPO,eps,0.2,0,69,246.0
eps_tuning,PPO,eps,0.2,0,70,216.0
eps_tuning,PPO,eps,0.2,0,71,331.0
eps_tuning,PPO,eps,0.2,0,72,145.0
eps_tuning,PPO,eps,0.2,0,73,127.0
eps_tuning,PPO,eps,0.2,0,74,213.0
eps_tuning,PPO,eps,0.2,0,75,208.0
eps_tuning,PPO,eps,0.2,0,76,161.0
eps_tuning,PPO,eps,0.2,0,77,68.0
eps_tuning,PPO,eps,0.2,0,78,96.0
eps_tuning,PPO,eps,0.2,0,79,20.0
eps_tuning,PPO,eps,0.2,0,80,107.0
eps_tuning,PPO,eps,0.2,0,81,218.0
eps_tuning,PPO,eps,0.2,0,82,336.0
eps_tuning,PPO,eps,0.2,0,83,195.0
eps_tuning,PPO,eps,0.2,0,84,90.0
eps_tuning,PPO,eps,0.2,0,85,33.0
eps_tuning,PPO,eps,0.2,0,86,107.0
eps_tuning,PPO,eps,0.2,0,87,57.0
eps_tuning,PPO,eps,0.2,0,88,25.0
eps_tuning,PPO,eps,0.2,0,89,115.0
eps_tuning,PPO,eps,0.2,0,90,131.0
eps_tuning,PPO,eps,0.2,0,91,197.0
eps_tuning,PPO,eps,0.2,0,92,130.0
eps_tuning,PPO,eps,0.2,0,93,233.0
eps_tuning,PPO,eps,0.2,0,94,201.0
eps_tuning,PPO,eps,0.2,0,95,438.0
eps_tuning,PPO,eps,0.2,0,96,88.0
eps_tuning,PPO,eps,0.2,0,97,87.0
eps_tuning,PPO,eps,0.2,0,98,500.0
eps_tuning,PPO,eps,0.2,0,99,91.0
eps_tuning,PPO,eps,0.2,0,100,263.0
eps_tuning,PPO,eps,0.2,0,101,97.0
eps_tuning,PPO,eps,0.2,0,102,160.0
eps_tuning,PPO,eps,0.2,0,103,453.0
eps_tuning,PPO,eps,0.2,0,104,211.0
eps_tuning,PPO,eps,0.2,0,105,500.0
eps_tuning,PPO,eps,0.2,0,106,220.0
eps_tuning,PPO,eps,0.2,0,107,341.0
eps_tuning,PPO,eps,0.2,0,108,455.0
eps_tuning,PPO,eps,0.2,0,109,271.0
eps_tuning,PPO,eps,0.2,0,110,218.0
eps_tuning,PPO,eps,0.2,0,111,243.0
eps_tuning,PPO,eps,0.2,0,112,166.0
eps_tuning,PPO,eps,0.2,0,113,229.0
eps_tuning,PPO,eps,0.2,0,114,34.0
eps_tuning,PPO,eps,0.2,0,115,128.0
eps_tuning,PPO,eps,0.2,0,116,201.0
eps_tuning,PPO,eps,0.2,0,117,184.0
eps_tuning,PPO,eps,0.2,0,118,413.0
eps_tuning,PPO,eps,0.2,0,119,500.0
eps_tuning,PPO,eps,0.2,0,120,314.0
eps_tuning,PPO,eps,0.2,0,121,500.0
eps_tuning,PPO,eps,0.2,0,122,107.0
eps_tuning,PPO,eps,0.2,0,123,346.0
eps_tuning,PPO,eps,0.2,0,124,267.0
eps_tuning,PPO,eps,0.2,0,125,252.0
eps_tuning,PPO,eps,0.2,0,126,237.0
eps_tuning,PPO,eps,0.2,0,127,178.0
eps_tuning,PPO,eps,0.2,0,128,208.0
eps_tuning,PPO,eps,0.2,0,129,246.0
eps_tuning,PPO,eps,0.2,0,130,300.0
eps_tuning,PPO,eps,0.2,0,131,388.0
eps_tuning,PPO,eps,0.2,0,132,238.0
eps_tuning,PPO,eps,0.2,0,133,322.0
eps_tuning,PPO,eps,0.2,0,134,155.0
eps_tuning,PPO,eps,0.2,0,135,203.0
eps_tuning,PPO,eps,0.2,0,136,500.0
eps_tuning,PPO,eps,0.2,0,137,500.0
eps_tuning,PPO,eps,0.2,0,138,500.0
eps_tuning,PPO,eps,0.2,0,139,263.0
eps_tuning,PPO,eps,0.2,0,140,245.0
eps_tuning,PPO,eps,0.2,0,141,238.0
eps_tuning,PPO,eps,0.2,0,142,347.0
eps_tuning,PPO,eps,0.2,0,143,367.0
eps_tuning,PPO,eps,0.2,0,144,214.0
eps_tuning,PPO,eps,0.2,0,145,251.0
eps_tuning,PPO,eps,0.2,0,146,262.0
eps_tuning,PPO,eps,0.2,0,147,187.0
eps_tuning,PPO,eps,0.2,0,148,151.0
eps_tuning,PPO,eps,0.2,0,149,131.0
eps_tuning,PPO,eps,0.2,0,150,129.0
eps_tuning,PPO,eps,0.2,0,151,194.0
eps_tuning,PPO,eps,0.2,0,152,174.0
eps_tuning,PPO,eps,0.2,0,153,139.0
eps_tuning,PPO,eps,0.2,0,154,132.0
eps_tuning,PPO,eps,0.2,0,155,148.0
eps_tuning,PPO,eps,0.2,0,156,118.0
eps_tuning,PPO,eps,0.2,0,157,104.0
eps_tuning,PPO,eps,0.2,0,158,111.0
eps_tuning,PPO,eps,0.2,0,159,147.0
eps_tuning,PPO,eps,0.2,0,160,172.0
eps_tuning,PPO,eps,0.2,0,161,144.0
eps_tuning,PPO,eps,0.2,0,162,171.0
eps_tuning,PPO,eps,0.2,0,163,125.0
eps_tuning,PPO,eps,0.2,0,164,181.0
eps_tuning,PPO,eps,0.2,0,165,160.0
eps_tuning,PPO,eps,0.2,0,166,164.0
eps_tuning,PPO,eps,0.2,0,167,162.0
eps_tuning,PPO,eps,0.2,0,168,187.0
eps_tuning,PPO,eps,0.2,0,169,284.0
eps_tuning,PPO,eps,0.2,0,170,234.0
eps_tuning,PPO,eps,0.2,0,171,209.0
eps_tuning,PPO,eps,0.2,0,172,212.0
eps_tuning,PPO,eps,0.2,0,173,274.0
eps_tuning,PPO,eps,0.2,0,174,286.0
eps_tuning,PPO,eps,0.2,0,175,306.0
eps_tuning,PPO,eps,0.2,0,176,436.0
eps_tuning,PPO,eps,0.2,0,177,370.0
eps_tuning,PPO,eps,0.2,0,178,320.0
eps_tuning,PPO,eps,0.2,0,179,241.0
eps_tuning,PPO,eps,0.2,0,180,221.0
eps_tuning,PPO,eps,0.2,0,181,197.0
eps_tuning,PPO,eps,0.2,0,182,240.0
eps_tuning,PPO,eps,0.2,0,183,260.0
eps_tuning,PPO,eps,0.2,0,184,427.0
eps_tuning,PPO,eps,0.2,0,185,469.0
eps_tuning,PPO,eps,0.2,0,186,500.0
eps_tuning,PPO,eps,0.2,0,187,252.0
eps_tuning,PPO,eps,0.2,0,188,221.0
eps_tuning,PPO,eps,0.2,0,189,236.0
eps_tuning,PPO,eps,0.2,0,190,185.0
eps_tuning,PPO,eps,0.2,0,191,152.0
eps_tuning,PPO,eps,0.2,0,192,106.0
eps_tuning,PPO,eps,0.2,0,193,123.0
eps_tuning,PPO,eps,0.2,0,194,196.0
eps_tuning,PPO,eps,0.2,0,195,166.0
eps_tuning,PPO,eps,0.2,0,196,137.0
eps_tuning,PPO,eps,0.2,0,197,152.0
eps_tuning,PPO,eps,0.2,0,198,195.0
eps_tuning,PPO,eps,0.2,0,199,500.0
eps_tuning,PPO,eps,0.2,0,200,500.0
eps_tuning,PPO,eps,0.2,0,201,500.0
eps_tuning,PPO,eps,0.2,0,202,226.0
eps_tuning,PPO,eps,0.2,0,203,278.0
eps_tuning,PPO,eps,0.2,0,204,55.0
eps_tuning,PPO,eps,0.2,0,205,235.0
eps_tuning,PPO,eps,0.2,0,206,170.0
eps_tuning,PPO,eps,0.2,0,207,11.0
eps_tuning,PPO,eps,0.2,0,208,14.0
eps_tuning,PPO,eps,0.2,0,209,10.0
eps_tuning,PPO,eps,0.2,0,210,432.0
eps_tuning,PPO,eps,0.2,0,211,500.0
eps_tuning,PPO,eps,0.2,0,212,430.0
eps_tuning,PPO,eps,0.2,0,213,408.0
eps_tuning,PPO,eps,0.2,0,214,500.0
eps_tuning,PPO,eps,0.2,0,215,324.0
eps_tuning,PPO,eps,0.2,0,216,500.0
eps_tuning,PPO,eps,0.2,0,217,308.0
eps_tuning,PPO,eps,0.2,0,218,246.0
eps_tuning,PPO,eps,0.2,0,219,267.0
eps_tuning,PPO,eps,0.2,0,220,500.0
eps_tuning,PPO,eps,0.2,0,221,500.0
eps_tuning,PPO,eps,0.2,0,222,500.0
eps_tuning,PPO,eps,0.2,0,223,500.0
eps_tuning,PPO,eps,0.2,0,224,475.0
eps_tuning,PPO,eps,0.2,0,225,500.0
eps_tuning,PPO,eps,0.2,0,226,500.0
eps_tuning,PPO,eps,0.2,0,227,500.0
eps_tuning,PPO,eps,0.2,0,228,500.0
eps_tuning,PPO,eps,0.2,0,229,500.0
eps_tuning,PPO,eps,0.2,0,230,239.0
eps_tuning,PPO,eps,0.2,0,231,368.0
eps_tuning,PPO,eps,0.2,0,232,500.0
eps_tuning,PPO,eps,0.2,0,233,500.0
eps_tuning,PPO,eps,0.2,0,234,500.0
eps_tuning,PPO,eps,0.2,0,235,500.0
eps_tuning,PPO,eps,0.2,0,236,500.0
eps_tuning,PPO,eps,0.2,0,237,500.0
eps_tuning,PPO,eps,0.2,0,238,500.0
eps_tuning,PPO,eps,0.2,0,239,500.0
eps_tuning,PPO,eps,0.2,0,240,500.0
eps_tuning,PPO,eps,0.2,0,241,500.0
eps_tuning,PPO,eps,0.2,0,242,500.0
eps_tuning,PPO,eps,0.2,0,243,500.0
eps_tuning,PPO,eps,0.2,0,244,500.0
eps_tuning,PPO,eps,0.2,0,245,500.0
eps_tuning,PPO,eps,0.2,0,246,500.0
eps_tuning,PPO,eps,0.2,0,247,500.0
eps_tuning,PPO,eps,0.2,0,248,500.0
eps_tuning,PPO,eps,0.2,0,249,500.0
eps_tuning,PPO,eps,0.2,0,250,500.0
eps_tuning,PPO,eps,0.2,0,251,500.0
eps_tuning,PPO,eps,0.2,0,252,500.0
eps_tuning,PPO,eps,0.2,0,253,417.0
eps_tuning,PPO,eps,0.2,0,254,500.0
eps_tuning,PPO,eps,0.2,0,255,115.0
eps_tuning,PPO,eps,0.2,0,256,141.0
eps_tuning,PPO,eps,0.2,0,257,329.0
eps_tuning,PPO,eps,0.2,0,258,133.0
eps_tuning,PPO,eps,0.2,0,259,500.0
eps_tuning,PPO,eps,0.2,0,260,338.0
eps_tuning,PPO,eps,0.2,0,261,317.0
eps_tuning,PPO,eps,0.2,0,262,437.0
eps_tuning,PPO,eps,0.2,0,263,500.0
eps_tuning,PPO,eps,0.2,0,264,309.0
eps_tuning,PPO,eps,0.2,0,265,500.0
eps_tuning,PPO,eps,0.2,0,266,500.0
eps_tuning,PPO,eps,0.2,0,267,500.0
eps_tuning,PPO,eps,0.2,0,268,500.0
eps_tuning,PPO,eps,0.2,0,269,500.0
eps_tuning,PPO,eps,0.2,0,270,399.0
eps_tuning,PPO,eps,0.2,0,271,228.0
eps_tuning,PPO,eps,0.2,0,272,59.0
eps_tuning,PPO,eps,0.2,0,273,164.0
eps_tuning,PPO,eps,0.2,0,274,500.0
eps_tuning,PPO,eps,0.2,0,275,184.0
eps_tuning,PPO,eps,0.2,0,276,500.0
eps_tuning,PPO,eps,0.2,0,277,500.0
eps_tuning,PPO,eps,0.2,0,278,264.0
eps_tuning,PPO,eps,0.2,0,279,179.0
eps_tuning,PPO,eps,0.2,0,280,500.0
eps_tuning,PPO,eps,0.2,0,281,500.0
eps_tuning,PPO,eps,0.2,0,282,500.0
eps_tuning,PPO,eps,0.2,0,283,500.0
eps_tuning,PPO,eps,0.2,0,284,500.0
eps_tuning,PPO,eps,0.2,0,285,500.0
eps_tuning,PPO,eps,0.2,0,286,500.0
eps_tuning,PPO,eps,0.2,0,287,500.0
eps_tuning,PPO,eps,0.2,0,288,494.0
eps_tuning,PPO,eps,0.2,0,289,500.0
eps_tuning,PPO,eps,0.2,0,290,500.0
eps_tuning,PPO,eps,0.2,0,291,495.0
eps_tuning,PPO,eps,0.2,0,292,333.0
eps_tuning,PPO,eps,0.2,0,293,500.0
eps_tuning,PPO,eps,0.2,0,294,500.0
eps_tuning,PPO,eps,0.2,0,295,500.0
eps_tuning,PPO,eps,0.2,0,296,500.0
eps_tuning,PPO,eps,0.2,0,297,500.0
eps_tuning,PPO,eps,0.2,0,298,500.0
eps_tuning,PPO,eps,0.2,0,299,500.0
eps_tuning,PPO,eps,0.2,0,300,212.0
eps_tuning,PPO,eps,0.2,0,301,192.0
eps_tuning,PPO,eps,0.2,0,302,281.0
eps_tuning,PPO,eps,0.2,0,303,500.0
eps_tuning,PPO,eps,0.2,0,304,500.0
eps_tuning,PPO,eps,0.2,0,305,496.0
